Building ID	Market	Street Address	City	State	Postal Code	Latitude	Longitude	On Zayo Network Status	Net Classification	Type	Network Proximity	 Estimated Build Cost 
Bldg-493925	Atlanta	3200 Pointe Pkwy	Peachtree Corners	GA	30092	33.9510643	-84.2299503	Not on Zayo Network	Fiber Only	Office - Multi Tenant	946.03	 $32,704.72 
Bldg-493923	Dallas	1075 Princeton St	Lewisville	TX	75067	33.0478375	-97.0200795	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-493929	Dallas	1303 Ridgeview	Lewisville	TX	75057	33.0234895	-96.9825283	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-493930	Dallas	1322 Crestside Dr	Coppell	TX	75019	32.9356176	-96.9990801	Not on Zayo Network	Fiber Only	Office - Single Tenant	22.03	 $13,321.80 
Bldg-493938	Dallas	743 Henrietta Creek Rd	Roanoke	TX	76262	32.9916017	-97.2437945	On Zayo Network	Fiber Only	Office - Multi Tenant	646.47	 $28,161.75 
Bldg-493940	Dallas	211 N Ervay St	Dallas	TX	75201	32.782182	-96.7976	Not on Zayo Network	Fiber Only	Office - Multi Tenant	140.26	 $20,415.60 
Bldg-511110	Dallas	1914 Commerce St	Dallas	TX	75201	32.780724	-96.7949147	Not on Zayo Network	Fiber Only	Office - Multi Tenant	262.18	 $27,730.80 
Bldg-493946	Denver	3513 Brighton Blvd	Denver	CO	80216	39.7707926	-104.9786143	Not on Zayo Network	Fiber Only	Office - Multi Tenant	341.15	 $27,751.75 
Bldg-511173	Dallas	4101 Linkwood Dr	Euless	TX	76040	32.816543	-97.152893	Not on Zayo Network	Fiber Only	Office - Single Tenant	2188.2	 $66,705.00 
Bldg-493965	Dallas	E Vista Ridge Mall Dr & Highpoint Oaks Dr	Lewisville	TX	75067	32.9948233	-96.9971697	Not on Zayo Network	Fiber Only	Splice Point	13.44	 $12,806.40 
Bldg-511129	Dallas	1801 N Hampton Rd	DeSoto	TX	75115	32.62469	-96.857194	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,000.00 
Bldg-511146	Dallas	1203 Plantation Dr N	Colleyville	TX	76034	32.870074	-97.148972	Not on Zayo Network	Fiber Only	Office - Single Tenant	922.69	 $35,067.25 
Bldg-493983	Atlanta	3075 Northwoods Pkwy NW	Peachtree Corners	GA	30071	33.9615394	-84.1967378	Not on Zayo Network	Fiber Only	Office - Single Tenant	24.71	 $10,741.30 
Bldg-511150	Denver	7350 Broadway	Denver	CO	80221	39.829888	-104.987296	Not on Zayo Network	Fiber Only	Office - Single Tenant	2621.1	 $91,033.00 
Bldg-493986	Dallas	Highpoint Oaks Dr	Lewisville	TX	75067	32.9961482	-96.9984673	On Zayo Network	Fiber Only	Splice Point	6.94	 $12,416.40 
Bldg-511190	Dallas	9913 Newheart St	Dallas	TX	75232	32.626311	-96.843764	Not on Zayo Network	Fiber Only	Office - Single Tenant	2470.57	 $73,764.25 
Bldg-511204	Dallas	E Parkerville Rd/South Hampton	Desoto	TX	75115	32.575554	-96.8563546	Not on Zayo Network	Fiber Only	Splice Point	131.2	 $19,872.00 
Bldg-511206	Atlanta	2002 Lakewood Raceway	Atlanta	GA	30315	33.7042695	-84.396095	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $10,000.00 
Bldg-494058	Dallas	2670 Edmonds Ln	Lewisville	TX	75067	32.9970095	-97.0070577	Not on Zayo Network	Fiber Only	Office - Multi Tenant	1173.59	 $41,339.75 
Bldg-494066	Dallas	2727 Military Pkwy	Mesquite	TX	75149	32.769397	-96.642278	Not on Zayo Network	Fiber Only	High School	2351.79	 $70,794.75 
Bldg-494088	Dallas	14643 Dallas Pkwy	Dallas	TX	75254	32.9445887	-96.8239385	Not on Zayo Network	Fiber Only	Office - Multi Tenant	227.74	 $25,664.40 
Bldg-494227	Atlanta	2160 Satellite Blvd	Duluth	GA	30097	33.9840156	-84.0901306	Not on Zayo Network	Fiber Only	Office - Multi Tenant	798.62	 $29,166.88 
Bldg-494229	Denver	1600 Wewatta St	Denver	CO	80202	39.7536104	-105.0021537	Not on Zayo Network	Fiber Only	Office - Multi Tenant	327.68	 $27,145.60 
Bldg-494225	Denver	7 Descombes Dr	Broomfield	CO	80020	39.9206236	-105.0681916	Not on Zayo Network	On-Net	Office - Single Tenant	1895.35	 $69,260.50 
Bldg-511434	Atlanta	895 Sawyer Rd	Marietta	GA	30062	33.980763	-84.528444	Build in Progress	Fiber Only	Office - Multi Tenant	1083.82	 $36,011.68 
Bldg-494291	Dallas	11819 Webb Chapel Rd	Dallas	TX	75234	32.9104375	-96.874471	Not on Zayo Network	Fiber Only	Office - Multi Tenant	473.17	 $40,390.20 
Bldg-511516	Dallas	2401 Bass Pro Dr	Grapevine	TX	76051	32.9564583	-97.0448435	Not on Zayo Network	Fiber Only	Hotel & Inn	481.98	 $40,918.80 
Bldg-511545	Atlanta	1955 Evergreen Blvd	Duluth	GA	30096	33.9664853	-84.1084885	Not on Zayo Network	Fiber Only	Office - Multi Tenant	539.63	 $22,951.12 
Bldg-511546	Atlanta	1200 Northbrook Pkwy	Suwanee	GA	30024	34.0064977	-84.0664027	Not on Zayo Network	Fiber Only	Office - Multi Tenant	1300.92	 $41,222.08 
Bldg-511560	Atlanta	934 Brady Ave NW	Atlanta	GA	30318	33.7805516	-84.4130402	Not on Zayo Network	On-Net	Office - Multi Tenant	187.44	 $15,623.20 
Bldg-511572	Atlanta	275 Pryor St SW	Atlanta	GA	30303	33.747549	-84.394025	Not on Zayo Network	Fiber Only	Office - Single Tenant	1480.43	 $45,530.32 
Bldg-511585	Atlanta	Sandy Creek Rd SW	Atlanta	GA	30336	33.7848026	-84.5221735	Not on Zayo Network	Fiber Only	Airport	1533.05	 $46,793.20 
Bldg-511593	Atlanta	11320 Woodstock Rd	Roswell	GA	30075	34.055397	-84.383202	Not on Zayo Network	Fiber Only	High School		 $10,000.00 
Bldg-511594	Atlanta	46 Peachtree Way NE	Atlanta	GA	30305	33.827749	-84.385973	Not on Zayo Network	Fiber Only	Middle School	430.16	 $22,904.80 
Bldg-511596	Atlanta	4820 Long Island Dr NE	Atlanta	GA	30342	33.888343	-84.384857	Not on Zayo Network	Fiber Only	High School	3415.51	 $91,972.24 
Bldg-511597	Atlanta	3380 Old Alabama Rd	Alpharetta	GA	30022	34.022895	-84.261859	Not on Zayo Network	Fiber Only	Middle School		 $10,000.00 
Bldg-511603	Atlanta	11340 Woodstock Rd	Roswell	GA	30075	34.05632	-84.383343	Not on Zayo Network	Fiber Only	High School		 $10,000.00 
Bldg-511604	Atlanta	801 Tom Smith Rd SW	Lilburn	GA	30047	33.877943	-84.091475	Not on Zayo Network	Fiber Only	Elementary School		 $10,000.00 
Bldg-511599	Atlanta	4635 River Green Pkwy	Duluth	GA	30096	34.014636	-84.172982	Not on Zayo Network	Fiber Only	High School	1904.48	 $55,707.52 
Bldg-511605	Atlanta	240 Arnold St	Atlanta	GA	30354	33.656158	-84.397716	Not on Zayo Network	Fiber Only	Elementary School	1021.22	 $34,509.28 
Bldg-511600	Atlanta	861 Highway 279	Fairburn	GA	30213	34.0156904	-84.1768439	Not on Zayo Network	Fiber Only	High School		 $10,000.00 
Bldg-511606	Atlanta	81 Lacy St NW	Marietta	GA	30060	33.966431	-84.554596	Not on Zayo Network	Fiber Only	Elementary School	881	 $31,144.00 
Bldg-511601	Atlanta	1320 Hearst Dr NE	Atlanta	GA	30319	33.885856	-84.329705	Not on Zayo Network	Fiber Only	High School		 $10,000.00 
Bldg-511602	Atlanta	211 Kirkley Rd	Tyrone	GA	30290	33.514626	-84.582224	Not on Zayo Network	Fiber Only	Middle School		 $10,000.00 
Bldg-511641	Atlanta	109 Lee St	Stockbridge	GA	30281	33.5452511	-84.2288073	Not on Zayo Network	Fiber Only	High School		 $10,000.00 
Bldg-511608	Atlanta	7171 Glenridge Dr	Atlanta	GA	30328	33.949907	-84.363729	Not on Zayo Network	Fiber Only	Elementary School	1300.11	 $41,202.64 
Bldg-511630	Atlanta	1180 Chamblee Gap Rd	Cumming	GA	30040	34.207488	-84.16819	Not on Zayo Network	Fiber Only	Elementary School		 $10,000.00 
Bldg-511615	Atlanta	3991 Chapel Hill Rd	Douglasville	GA	30135	33.695084	-84.716061	Not on Zayo Network	Fiber Only	Elementary School		 $10,000.00 
Bldg-511610	Atlanta	2560 Tilson Rd	Decatur	GA	30032	33.727557	-84.291082	Not on Zayo Network	Fiber Only	Elementary School		 $10,000.00 
Bldg-511616	Atlanta	9030 Highway 5	Douglasville	GA	30134	33.736625	-84.769955	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $10,000.00 
Bldg-511611	Atlanta	2674 Johnson Rd NE	Atlanta	GA	30345	33.86353	-84.291485	Not on Zayo Network	Fiber Only	High School	1053.66	 $35,287.84 
Bldg-511617	Atlanta	2444 Highway 92	Douglasville	GA	30135	33.7239713	-84.6571474	Not on Zayo Network	Fiber Only	Elementary School		 $10,000.00 
Bldg-511612	Atlanta	630 W Ponce De Leon Ave	Decatur	GA	30030	33.773781	-84.305745	Not on Zayo Network	Fiber Only	Middle School		 $10,000.00 
Bldg-511618	Atlanta	6964 Florence Dr	Lithia Springs	GA	30122	33.788152	-84.660958	Not on Zayo Network	Fiber Only	Elementary School		 $10,000.00 
Bldg-511613	Atlanta	1618 Ben King Rd NW	Kennesaw	GA	30144	34.028401	-84.597815	Not on Zayo Network	Fiber Only	Elementary School		 $10,000.00 
Bldg-511619	Atlanta	4925 Highway 92/161	Douglasville	GA	30135	33.6690665	-84.6675621	Not on Zayo Network	Fiber Only	High School		 $10,000.00 
Bldg-511614	Atlanta	4841 Highway 5	Douglasville	GA	30135	33.674794	-84.805244	Not on Zayo Network	Fiber Only	Elementary School		 $10,000.00 
Bldg-511620	Atlanta	7101 Junior High Dr	Lithia Springs	GA	30122	33.787593	-84.661009	Not on Zayo Network	Fiber Only	Middle School		 $10,000.00 
Bldg-511621	Atlanta	450 Crabapple Ln	Tyrone	GA	30290	33.4401614	-84.5966178	Not on Zayo Network	Fiber Only	Elementary School		 $10,000.00 
Bldg-511622	Atlanta	245 Booker Ave	Fayetteville	GA	30215	33.448224	-84.443817	Not on Zayo Network	Fiber Only	Elementary School		 $10,000.00 
Bldg-511628	Atlanta	7745 Majors Rd	Cumming	GA	30041	34.146912	-84.18683	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $10,000.00 
Bldg-511623	Atlanta	205 Lafayette Ave	Fayetteville	GA	30214	33.450568	-84.458752	Not on Zayo Network	Fiber Only	High School		 $10,000.00 
Bldg-511635	Atlanta	441 Canton Rd	Cumming	GA	30040	34.216855	-84.150228	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $10,000.00 
Bldg-511629	Atlanta	120 Dahlonega Hwy	Cumming	GA	30040	34.20724	-84.139145	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $10,000.00 
Bldg-511624	Atlanta	939 Goza Rd	Fayetteville	GA	30215	33.371957	-84.472451	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $10,000.00 
Bldg-511631	Atlanta	131 Elm St	Cumming	GA	30040	34.214636	-84.144226	Not on Zayo Network	Fiber Only	Middle School		 $10,000.00 
Bldg-511625	Atlanta	136 Elm St	Cumming	GA	30040	34.214658	-84.144103	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $10,000.00 
Bldg-511632	Atlanta	1670 James Burgess Rd	Suwanee	GA	30024	34.102495	-84.13463	Not on Zayo Network	Fiber Only	Elementary School		 $10,000.00 
Bldg-511626	Atlanta	175 Martin Dr	Alpharetta	GA	30004	34.131049	-84.249071	Not on Zayo Network	Fiber Only	Elementary School		 $10,000.00 
Bldg-511633	Atlanta	3710 Matt Hwy	Cumming	GA	30028	34.275594	-84.113688	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $10,000.00 
Bldg-511627	Atlanta	625 James Rd	Alpharetta	GA	30004	34.127434	-84.238231	Not on Zayo Network	Fiber Only	Middle School		 $10,000.00 
Bldg-511634	Atlanta	3591 Old Atlanta Rd	Suwanee	GA	30024	34.102378	-84.139221	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $10,000.00 
Bldg-511636	Atlanta	795 Hampton Locust Grove Rd	Hampton	GA	30228	33.377114	-84.247391	Not on Zayo Network	Fiber Only	High School		 $10,000.00 
Bldg-511644	Atlanta	2200 McDonough Pkwy	McDonough	GA	30253	33.447955	-84.169019	Not on Zayo Network	Fiber Only	Elementary School		 $10,000.00 
Bldg-511637	Atlanta	799 Hampton Rd	Hampton	GA	30228	33.403744	-84.365959	Not on Zayo Network	Fiber Only	Middle School		 $10,000.00 
Bldg-511645	Atlanta	1013 Rosser St NW	Conyers	GA	30012	33.670368	-84.02114	Not on Zayo Network	Fiber Only	Elementary School		 $10,000.00 
Bldg-494523	Dallas	401 S Old Betsy Rd	Keene	TX	76059	32.3896716	-97.3323415	Not on Zayo Network	Fiber Only	High School		 $12,000.00 
Bldg-511638	Atlanta	115 Liberty Industrial Pkwy	Locust Grove	GA	30248	33.40498	-84.1631631	Not on Zayo Network	Fiber Only	Middle School		 $10,000.00 
Bldg-511646	Atlanta	335 Sigman Rd NW	Conyers	GA	30012	33.683645	-84.001147	Not on Zayo Network	Fiber Only	Middle School		 $10,000.00 
Bldg-511639	Atlanta	1712 Griffen Rd	Locust Grove	GA	30248	33.3385479	-84.1108854	Not on Zayo Network	Fiber Only	Elementary School		 $10,000.00 
Bldg-511640	Atlanta	354 N Ola Rd	McDonough	GA	30252	33.44498	-84.041569	Not on Zayo Network	Fiber Only	Elementary School		 $10,000.00 
Bldg-511647	Atlanta	2533 Stanton Rd SE	Conyers	GA	30094	33.621667	-84.033829	Not on Zayo Network	Fiber Only	Middle School		 $10,000.00 
Bldg-511642	Atlanta	803 Hampton Rd	Hampton	GA	30228	33.403663	-84.365728	Not on Zayo Network	Fiber Only	Elementary School		 $10,000.00 
Bldg-511648	Atlanta	930 Rowland Rd NE	Conyers	GA	30012	33.666575	-84.006001	Not on Zayo Network	Fiber Only	Elementary School		 $10,000.00 
Bldg-511643	Atlanta	180 Old McDonogh Rd	McDonough	GA	30253	33.46968	-84.156691	Not on Zayo Network	Fiber Only	Elementary School		 $10,000.00 
Bldg-511649	Atlanta	1064 Culpepper Dr SW	Conyers	GA	30094	33.650543	-84.02496	Not on Zayo Network	Fiber Only	High School		 $10,000.00 
Bldg-511650	Atlanta	954 N Main St NW	Conyers	GA	30012	33.670955	-84.019828	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $10,000.00 
Bldg-511651	Atlanta	1250 S Main St NE	Conyers	GA	30012	33.658528	-84.00572	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $10,000.00 
Bldg-511654	Atlanta	130 Peachtree St SW	Atlanta	GA	30303	33.7510544	-84.3921137	Not on Zayo Network	Fiber Only	Office - Multi Tenant	810.41	 $29,449.84 
Bldg-511655	Atlanta	2675 Cobb Pkwy SE	Atlanta	GA	30339	33.887003	-84.4724795	On Zayo Network	Fiber Only	Cell Site	110.98	 $13,329.40 
Bldg-511659	Dallas	821 Railhead Rd	Fort Worth	TX	76106	32.8378068	-97.3459173	Not on Zayo Network	Fiber Only	Office - Multi Tenant	873.8	 $33,845.00 
Bldg-511661	Denver	7620 S Alkire Pl	Littleton	CO	80127	39.5781245	-105.1341404	Not on Zayo Network	Fiber Only	Office - Multi Tenant	1809.78	 $66,693.40 
Bldg-511488	Dallas	12001 South Fwy	Burleson	TX	76028	32.583501	-97.3179862	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $12,000.00 
Bldg-511668	Atlanta	1092 Fulton Industrial Blvd NW	Atlanta	GA	30336	33.7841219	-84.5075364	Not on Zayo Network	Fiber Only	Airport	530.76	 $22,738.24 
Bldg-511687	Dallas	2400 Skyline Dr	Mesquite	TX	75149	32.7786387	-96.6352215	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $12,000.00 
Bldg-511843	Denver	8181 Arista Pl	Broomfield	CO	80021	39.905997	-105.088459	Not on Zayo Network	Fiber Only	Office - Multi Tenant	2049.23	 $73,876.90 
Bldg-511739	Dallas	Meadow St	Desoto	TX	75115	32.569294	-96.824433	Not on Zayo Network	Fiber Only	High School		 $12,000.00 
Bldg-511849	Atlanta	1791 Tullie Cir NE	Atlanta	GA	30329	33.8340989	-84.3293148	Not on Zayo Network	Fiber Only	Office - Multi Tenant	414.61	 $22,438.30 
Bldg-511851	Dallas	1954 Commerce St	Dallas	TX	75201	32.7808638	-96.7942748	Not on Zayo Network	Fiber Only	Office - Multi Tenant	59.22	 $15,553.20 
Bldg-511785	Denver	42600 Summit View Ct	Parker	CO	80138	39.4872569	-104.6555009	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $12,400.00 
Bldg-511891	Dallas	2400 N Glenville Dr	Richardson	TX	75082	32.9846541	-96.7034715	Not on Zayo Network	Fiber Only	Office - Single Tenant	422.82	 $37,369.20 
Bldg-511819	Dallas	6061 N State Highway 161	Irving	TX	75038	32.890081	-96.983088	Not on Zayo Network	Fiber Only	Retail - Single Tenant	386.81	 $35,208.60 
Bldg-511827	Atlanta	1505 Lakes Pkwy	Lawrenceville	GA	30043	33.9626407	-84.0501861	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $10,000.00 
Bldg-511913	Dallas	100 River Oaks Dr	Southlake	TX	76092	32.935821	-97.190267	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $12,000.00 
Bldg-495907	Atlanta	40 Technology Pkwy S	Peachtree Corners	GA	30092	33.9620938	-84.2165927	Not on Zayo Network	Fiber Only	Office - Multi Tenant	900.01	 $31,600.24 
Bldg-496102	Dallas	105 Denton Dr	Roanoke	TX	76262	33.0027868	-97.2274617	Not on Zayo Network	On-Net	Office - Single Tenant	284.76	 $29,085.60 
Bldg-512059	Denver	7409 S Alton Ct	Englewood	CO	80112	39.5823434	-104.8824987	Not on Zayo Network	Type 2	Office - Single Tenant	340.56	 $27,725.20 
Bldg-495932	Denver	260 S Wadsworth Blvd	Denver	CO	80226	39.7118747	-105.0809252	Not on Zayo Network	Fiber Only	Hospital	436.82	 $32,056.90 
Bldg-495927	Denver	12793 Holly St	Thornton	CO	80241	39.927921	-104.9231539	Not on Zayo Network	Fiber Only	Hospital	155.75	 $19,408.75 
Bldg-495933	Denver	6196 S Ammons Way	Littleton	CO	80123	39.6029511	-105.0900654	Not on Zayo Network	Fiber Only	Hospital		 $12,400.00 
Bldg-495928	Denver	11230 Benton St	Broomfield	CO	80020	39.9001942	-105.054057	Not on Zayo Network	Fiber Only	Hospital	346.92	 $28,011.40 
Bldg-495929	Denver	2001 N High St	Denver	CO	80205	39.746698	-104.9653732	Not on Zayo Network	Fiber Only	Hospital	1491.31	 $57,139.30 
Bldg-495930	Denver	22500 E Dry Creek Rd	Aurora	CO	80016	39.5796428	-104.726152	Not on Zayo Network	Fiber Only	Hospital		 $12,400.00 
Bldg-496009	Dallas	2200 W University Dr	McKinney	TX	75071	33.2181323	-96.6418359	Not on Zayo Network	Fiber Only	High School		 $12,000.00 
Bldg-496033	Dallas	2611 Regent Blvd	Irving	TX	75063	32.9444266	-97.0301277	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $12,000.00 
Bldg-496046	Atlanta	3170 Reps Miller Rd	Norcross	GA	30071	33.9537076	-84.2191269	Not on Zayo Network	Fiber Only	Office - Multi Tenant	3128.34	 $85,080.16 
Bldg-512070	Dallas	1129 Meadow St	DeSoto	TX	75115	32.5708615	-96.8240527	Not on Zayo Network	Fiber Only	High School		 $12,000.00 
Bldg-512071	Dallas	14250 Sendera Ranch Blvd	Haslet	TX	76052	32.9904728	-97.3894677	Not on Zayo Network	Fiber Only	High School		 $12,000.00 
Bldg-496053	Atlanta	1897 Sullivan Rd	Atlanta	GA	30337	33.6273028	-84.4519734	Not on Zayo Network	Fiber Only	Office - Multi Tenant	488.7	 $24,661.00 
Bldg-512004	Atlanta	665 S 8th St	Griffin	GA	30224	33.237322	-84.265764	Not on Zayo Network	Fiber Only	Clinic		 $10,000.00 
Bldg-511999	Atlanta	15 Reinhardt College Pkwy	Canton	GA	30114	34.250527	-84.478958	Not on Zayo Network	Fiber Only	Clinic		 $10,000.00 
Bldg-512005	Atlanta	758 Old Norcross Rd	Lawrenceville	GA	30046	33.957862	-84.015704	Not on Zayo Network	Fiber Only	Clinic		 $10,000.00 
Bldg-512000	Atlanta	3211 Iris Dr	Covington	GA	30016	33.627473	-83.945342	Not on Zayo Network	Fiber Only	Clinic		 $10,000.00 
Bldg-512006	Atlanta	105 Regency Park Dr	McDonough	GA	30253	33.432116	-84.172438	Not on Zayo Network	Fiber Only	Clinic		 $10,000.00 
Bldg-512001	Atlanta	1100 Northside Forsyth Dr	Cumming	GA	30041	34.178746	-84.139045	Not on Zayo Network	Fiber Only	Clinic		 $10,000.00 
Bldg-512007	Atlanta	6635 Lake Dr	Morrow	GA	30260	33.57348	-84.354965	Not on Zayo Network	Fiber Only	Clinic	507.47	 $22,179.28 
Bldg-512002	Atlanta	487 Winn Way	Decatur	GA	30030	33.789303	-84.279543	Not on Zayo Network	Fiber Only	Clinic		 $10,000.00 
Bldg-512008	Atlanta	1285 Hembree Rd	Roswell	GA	30076	34.060923	-84.321732	Not on Zayo Network	Fiber Only	Clinic	28.36	 $10,850.80 
Bldg-512003	Atlanta	1336 Highway 54 W	Fayetteville	GA	30214	33.449324	-84.514521	Not on Zayo Network	Fiber Only	Clinic		 $10,000.00 
Bldg-512009	Atlanta	1600 Medical Way	Snellville	GA	30078	33.878155	-84.020513	Not on Zayo Network	Fiber Only	Clinic		 $10,000.00 
Bldg-512011	Dallas	2865 Exchange Blvd	Southlake	TX	76092	32.932206	-97.106019	Not on Zayo Network	Fiber Only	Office - Multi Tenant	560.95	 $26,023.75 
Bldg-496249	Dallas	5600 Clearfork Main St	Fort Worth	TX	76107	32.7079206	-97.4057683	Not on Zayo Network	Fiber Only	Office - Multi Tenant	1868.11	 $58,702.75 
Bldg-512148	Denver	665 E 56th Ave	Denver	CO	80216	39.7986574	-104.9788051	Not on Zayo Network	Fiber Only	Office - Multi Tenant	136.23	 $18,530.35 
Bldg-512178	Denver	1120 Santa Fe Dr	Denver	CO	80204	39.734085	-104.998385	Not on Zayo Network	Fiber Only	Office - Multi Tenant	998.12	 $42,343.60 
Bldg-496714	Atlanta	3434 Roswell Rd NW	Atlanta	GA	30305	33.847697	-84.3824	Not on Zayo Network	Fiber Only	Church	26.19	 $10,785.70 
Bldg-496730	Dallas	1585 E Cartwright Rd	Mesquite	TX	75149	32.743904	-96.578973	Not on Zayo Network	Fiber Only	Church	98.32	 $17,899.20 
Bldg-496725	Dallas	3301 Preston Rd	Plano	TX	75093	33.043281	-96.794535	Not on Zayo Network	Fiber Only	Church	118.11	 $19,086.60 
Bldg-496734	Dallas	1701 W Jefferson St	Grand Prairie	TX	75051	32.740153	-97.026859	Not on Zayo Network	Fiber Only	Church	178.36	 $22,701.60 
Bldg-496741	Dallas	2450 TX-121	Grapevine	TX		32.966291	-97.034031	Not on Zayo Network	Fiber Only	Church	389.58	 $35,374.80 
Bldg-496737	Atlanta	2055 Mount Paran Rd NW	Atlanta	GA	30327	33.862722	-84.439973	Not on Zayo Network	Fiber Only	Church	192.07	 $15,762.10 
Bldg-496755	Dallas	2435 Kinwest Pkwy	Irving	TX	75063	32.915674	-96.981778	Not on Zayo Network	Fiber Only	Church	630.08	 $27,752.00 
Bldg-496759	Atlanta	515 Garson Dr NE	Atlanta	GA	30324	33.818036	-84.369627	Not on Zayo Network	Fiber Only	Church	725.75	 $27,418.00 
Bldg-496765	Dallas	1819 N Washington Ave	Dallas	TX	75204	32.799018	-96.787581	Not on Zayo Network	Fiber Only	Church	985.94	 $36,648.50 
Bldg-496760	Dallas	701 E Interstate 30	Rockwall	TX	75087	32.897854	-96.466204	Not on Zayo Network	Fiber Only	Church	743.88	 $30,597.00 
Bldg-496766	Dallas	4124 Oak Lawn Ave	Dallas	TX	75219	32.8191	-96.802349	Not on Zayo Network	Fiber Only	Church	1006.64	 $37,166.00 
Bldg-496771	Dallas	301 W Sanford St	Arlington	TX	76011	32.742813	-97.109385	Not on Zayo Network	Fiber Only	Church	1283.2	 $44,080.00 
Bldg-496772	Dallas	14120 Noel Rd	Dallas	TX	75254	32.940431	-96.818008	Not on Zayo Network	Fiber Only	Church	1318.25	 $44,956.25 
Bldg-496778	Atlanta	182 Hunter St	Norcross	GA	30071	33.937397	-84.221496	Not on Zayo Network	Fiber Only	Church	1616.02	 $48,784.48 
Bldg-496780	Dallas	4141 International Pkwy	Carrollton	TX	75007	33.0218977	-96.8511348	Not on Zayo Network	Fiber Only	Church	1562.52	 $51,063.00 
Bldg-496783	Dallas	6801 W Park Blvd	Plano	TX	75093	33.025974	-96.849504	Not on Zayo Network	Fiber Only	Church	1505.05	 $49,626.25 
Bldg-496790	Atlanta	540 Kennedy St NW	Atlanta	GA	30318	33.768179	-84.405068	Not on Zayo Network	Fiber Only	Church	1923.51	 $56,164.24 
Bldg-496787	Denver	8700 Park Meadows Dr	Lone Tree	CO	80124	39.559984	-104.888642	Not on Zayo Network	Fiber Only	Church	2131.54	 $76,346.20 
Bldg-496793	Denver	9650 Jordan Rd	Parker	CO	80134	39.541416	-104.793368	Not on Zayo Network	Fiber Only	Church		 $12,400.00 
Bldg-496490	Atlanta	2455 Mount Carmel Rd	Hampton	GA	30228	33.439006	-84.268659	Not on Zayo Network	Fiber Only	Church		 $10,000.00 
Bldg-496502	Atlanta	2564 Sharpsburg McCullum Rd	Newnan	GA	30265	33.401177	-84.681411	Not on Zayo Network	Fiber Only	Church		 $10,000.00 
Bldg-496504	Dallas	2300 E University Dr	Denton	TX	76209	33.23585	-97.102482	Not on Zayo Network	Fiber Only	Church		 $12,000.00 
Bldg-512215	Dallas	3301 I-35E	Carrollton	TX	75007	32.9922895	-96.9480046	Not on Zayo Network	Fiber Only	Office - Multi Tenant	195.83	 $23,749.80 
Bldg-512299	Dallas	2853 Summit View Dr	Plano	TX	75025	33.0961803	-96.7474794	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $12,000.00 
Bldg-496853	Atlanta	Winston	Winston	GA	30187	33.712563	-84.788771	Not on Zayo Network	Fiber Only	Office - Single Tenant		 $10,000.00 
Bldg-512225	Dallas	100 Municipal Dr	Roanoke	TX	76262	32.9964899	-97.2023172	On Zayo Network	Fiber Only	Small Cell	15.92	 $12,955.20 
Bldg-512233	Dallas	5044 Tennyson Pkwy	Plano	TX	75024	33.0632131	-96.7989552	Not on Zayo Network	Fiber Only	Office - Multi Tenant	513.01	 $24,825.25 
Bldg-512275	Denver	7600 E Eastman Ave	Denver	CO	80231	39.656333	-104.9016985	Not on Zayo Network	Fiber Only	Office - Multi Tenant	1230.61	 $49,318.30 
Bldg-512335	Dallas	2125 S Houston St	Kaufman	TX	75142	32.573398	-96.31331	Not on Zayo Network	Fiber Only	Office - Multi Tenant		 $12,000.00 
Bldg-512336	Dallas	219 E Belt Line Rd	Coppell	TX	75019	32.947046	-96.989985	Not on Zayo Network	Fiber Only	Office - Multi Tenant	1046.27	 $38,156.75 
Bldg-496704	Dallas	2020 W Wheatland Rd	Dallas	TX	75232	32.647523	-96.850082	Not on Zayo Network	Fiber Only	Church	10.04	 $12,602.40 
Bldg-496706	Dallas	8350 Forest Ln	Dallas	TX	75243	32.909113	-96.760282	Not on Zayo Network	Fiber Only	Church	13.14	 $12,788.40 
Bldg-496919	Dallas	820 Allen Commerce Pkwy	Allen	TX	75013	33.1360497	-96.6609107	Build in Progress	Restricted	Neutral Data Center		 $12,000.00 
